  CEE 1 101.064480000 50.532240000 -87.524407100 -1.047197551 322.102750000 1.876009187 -6 -6 192 1
  CEE 1 93.783868349 58.954280000 -72.937005917 -0.891020680 322.102750000 1.947574951 -6 -5 192 1
  CEE 1 89.130493487 67.376320000 -58.349604734 -0.713724379 322.102750000 1.996531588 -6 -4 192 1
  CEE 1 87.524407100 75.798360000 -43.762203550 -0.523598776 322.102750000 2.014068034 -6 -3 192 1
  CEE 1 89.130493487 84.220400000 -29.174802367 -0.333473172 322.102750000 1.996531588 -6 -2 192 1
  CEE 1 93.783868349 92.642440000 -14.587401183 -0.156176871 322.102750000 1.947574951 -6 -1 192 1
  CEE 1 101.064480000 101.064480000 0.000000000 0.000000000 322.102750000 1.876009187 -6 0 192 1
  CEE 1 110.454019098 109.486520000 14.587401183 0.132454598 322.102750000 1.791598532 -6 1 192 1
  CEE 1 121.464388256 117.908560000 29.174802367 0.242563874 322.102750000 1.702188730 -6 2 192 2
  CEE 1 133.695740231 126.330600000 43.762203550 0.333473172 322.102750000 1.612979130 -6 3 192 2
  CEE 1 146.843285034 134.752640000 58.349604734 0.408637855 322.102750000 1.526973140 -6 4 166 2
  CEE 1 160.682282238 143.174680000 72.937005917 0.471160505 322.102750000 1.445688120 -6 5 3 2
  CEE 1 160.682282238 -8.422040000 -160.461413017 -1.623234598 322.102750000 1.445688120 -5 -11 3 2
  CEE 1 145.874011834 0.000000000 -145.874011834 -1.570796327 322.102750000 1.533002512 -5 -10 177 2
  CEE 1 131.556470361 8.422040000 -131.286610650 -1.506734078 322.102750000 1.627894693 -5 -9 192 2
  CEE 1 117.908560000 16.844080000 -116.699209467 -1.427448758 322.102750000 1.730040043 -5 -8 192 1
  CEE 1 105.191245885 25.266120000 -102.111808284 -1.328232453 322.102750000 1.837893470 -5 -7 192 1
  CEE 1 93.783868349 33.688160000 -87.524407100 -1.203374422 322.102750000 1.947574951 -5 -6 192 1
  CEE 1 84.220400000 42.110200000 -72.937005917 -1.047197551 322.102750000 2.051250062 -5 -5 192 1
  CEE 1 77.189271612 50.532240000 -58.349604734 -0.857071948 322.102750000 2.135814660 -5 -4 192 1
  CEE 1 73.421642517 58.954280000 -43.762203550 -0.638559696 322.102750000 2.184542699 -5 -3 432 0
  CEE 1 73.421642517 67.376320000 -29.174802367 -0.408637855 322.102750000 2.184542699 -5 -2 432 0
  CEE 1 77.189271612 75.798360000 -14.587401183 -0.190125603 322.102750000 2.135814660 -5 -1 192 1
  CEE 1 84.220400000 84.220400000 0.000000000 0.000000000 322.102750000 2.051250062 -5 0 192 1
  CEE 1 93.783868349 92.642440000 14.587401183 0.156176871 322.102750000 1.947574951 -5 1 192 1
  CEE 1 105.191245885 101.064480000 29.174802367 0.281034902 322.102750000 1.837893470 -5 2 192 1
  CEE 1 117.908560000 109.486520000 43.762203550 0.380251207 322.102750000 1.730040043 -5 3 192 1
  CEE 1 131.556470361 117.908560000 58.349604734 0.459536526 322.102750000 1.627894693 -5 4 192 2
  CEE 1 145.874011834 126.330600000 72.937005917 0.523598776 322.102750000 1.533002512 -5 5 177 2
  CEE 1 160.682282238 134.752640000 87.524407100 0.576037046 322.102750000 1.445688120 -5 6 3 2
  CEE 1 146.843285034 -16.844080000 -145.874011834 -1.685757247 322.102750000 1.526973140 -4 -10 166 2
  CEE 1 131.556470361 -8.422040000 -131.286610650 -1.634858576 322.102750000 1.627894693 -4 -9 192 2
  CEE 1 116.699209467 0.000000000 -116.699209467 -1.570796327 322.102750000 1.739727288 -4 -8 192 1
  CEE 1 102.458538681 8.422040000 -102.111808284 -1.488503984 322.102750000 1.862946104 -4 -7 192 1
  CEE 1 89.130493487 16.844080000 -87.524407100 -1.380670723 322.102750000 1.996531588 -4 -6 192 1
  CEE 1 77.189271612 25.266120000 -72.937005917 -1.237323155 322.102750000 2.135814660 -4 -5 192 1
  CEE 1 67.376320000 33.688160000 -58.349604734 -1.047197551 322.102750000 2.268487613 -4 -4 432 0
  CEE 1 60.732194128 42.110200000 -43.762203550 -0.804633677 322.102750000 2.370315330 -4 -3 432 0
  CEE 1 58.349604734 50.532240000 -29.174802367 -0.523598776 322.102750000 2.409670058 -4 -2 432 0
  CEE 1 60.732194128 58.954280000 -14.587401183 -0.242563874 322.102750000 2.370315330 -4 -1 432 0
  CEE 1 67.376320000 67.376320000 0.000000000 0.000000000 322.102750000 2.268487613 -4 0 432 0
  CEE 1 77.189271612 75.798360000 14.587401183 0.190125603 322.102750000 2.135814660 -4 1 192 1
  CEE 1 89.130493487 84.220400000 29.174802367 0.333473172 322.102750000 1.996531588 -4 2 192 1
  CEE 1 102.458538681 92.642440000 43.762203550 0.441306432 322.102750000 1.862946104 -4 3 192 1
  CEE 1 116.699209467 101.064480000 58.349604734 0.523598776 322.102750000 1.739727288 -4 4 192 1
  CEE 1 131.556470361 109.486520000 72.937005917 0.587661025 322.102750000 1.627894693 -4 5 192 2
  CEE 1 146.843285034 117.908560000 87.524407100 0.638559696 322.102750000 1.526973140 -4 6 167 2
  CEE 1 149.713457821 -33.688160000 -145.874011834 -1.797757406 322.102750000 1.509389488 -3 -10 132 2
  CEE 1 133.695740231 -25.266120000 -131.286610650 -1.760921930 322.102750000 1.612979130 -3 -9 192 2
  CEE 1 117.908560000 -16.844080000 -116.699209467 -1.714143896 322.102750000 1.730040043 -3 -8 192 1
  CEE 1 102.458538681 -8.422040000 -102.111808284 -1.653088670 322.102750000 1.862946104 -3 -7 192 1
  CEE 1 87.524407100 0.000000000 -87.524407100 -1.570796327 322.102750000 2.014068034 -3 -6 192 1
  CEE 1 73.421642517 8.422040000 -72.937005917 -1.455835406 322.102750000 2.184542699 -3 -5 432 0
  CEE 1 60.732194128 16.844080000 -58.349604734 -1.289761425 322.102750000 2.370315330 -3 -4 432 0
  CEE 1 50.532240000 25.266120000 -43.762203550 -1.047197551 322.102750000 2.551503220 -3 -3 432 0
  CEE 1 44.565246744 33.688160000 -29.174802367 -0.713724379 322.102750000 2.675815128 -3 -2 432 0
  CEE 1 44.565246744 42.110200000 -14.587401183 -0.333473172 322.102750000 2.675815128 -3 -1 432 0
  CEE 1 50.532240000 50.532240000 0.000000000 0.000000000 322.102750000 2.551503220 -3 0 432 0
  CEE 1 60.732194128 58.954280000 14.587401183 0.242563874 322.102750000 2.370315330 -3 1 432 0
  CEE 1 73.421642517 67.376320000 29.174802367 0.408637855 322.102750000 2.184542699 -3 2 432 0
  CEE 1 87.524407100 75.798360000 43.762203550 0.523598776 322.102750000 2.014068034 -3 3 192 1
  CEE 1 102.458538681 84.220400000 58.349604734 0.605891119 322.102750000 1.862946104 -3 4 192 1
  CEE 1 117.908560000 92.642440000 72.937005917 0.666946345 322.102750000 1.730040043 -3 5 192 1
  CEE 1 133.695740231 101.064480000 87.524407100 0.713724379 322.102750000 1.612979130 -3 6 192 2
  CEE 1 149.713457821 109.486520000 102.111808284 0.750559855 322.102750000 1.509389488 -3 7 130 2
  CEE 1 154.378543224 -50.532240000 -145.874011834 -1.904269499 322.102750000 1.481640856 -2 -10 66 2
  CEE 1 137.874736918 -42.110200000 -131.286610650 -1.881179593 322.102750000 1.584617056 -2 -9 192 2
  CEE 1 121.464388256 -33.688160000 -116.699209467 -1.851831228 322.102750000 1.702188730 -2 -8 192 2
  CEE 1 105.191245885 -25.266120000 -102.111808284 -1.813360201 322.102750000 1.837893470 -2 -7 192 1
  CEE 1 89.130493487 -16.844080000 -87.524407100 -1.760921930 322.102750000 1.996531588 -2 -6 192 1
  CEE 1 73.421642517 -8.422040000 -72.937005917 -1.685757247 322.102750000 2.184542699 -2 -5 432 0
  CEE 1 58.349604734 0.000000000 -58.349604734 -1.570796327 322.102750000 2.409670058 -2 -4 432 0
  CEE 1 44.565246744 8.422040000 -43.762203550 -1.380670723 322.102750000 2.675815128 -2 -3 432 0
  CEE 1 33.688160000 16.844080000 -29.174802367 -1.047197551 322.102750000 2.953594859 -2 -2 366 0
  CEE 1 29.174802367 25.266120000 -14.587401183 -0.523598776 322.102750000 3.096757095 -2 -1 242 0
  CEE 1 33.688160000 33.688160000 0.000000000 0.000000000 322.102750000 2.953594859 -2 0 367 0
  CEE 1 44.565246744 42.110200000 14.587401183 0.333473172 322.102750000 2.675815128 -2 1 432 0
  CEE 1 58.349604734 50.532240000 29.174802367 0.523598776 322.102750000 2.409670058 -2 2 432 0
  CEE 1 73.421642517 58.954280000 43.762203550 0.638559696 322.102750000 2.184542699 -2 3 432 0
  CEE 1 89.130493487 67.376320000 58.349604734 0.713724379 322.102750000 1.996531588 -2 4 192 1
  CEE 1 105.191245885 75.798360000 72.937005917 0.766162650 322.102750000 1.837893470 -2 5 192 1
  CEE 1 121.464388256 84.220400000 87.524407100 0.804633677 322.102750000 1.702188730 -2 6 192 2
  CEE 1 137.874736918 92.642440000 102.111808284 0.833982041 322.102750000 1.584617056 -2 7 192 2
  CEE 1 154.378543224 101.064480000 116.699209467 0.857071948 322.102750000 1.481640856 -2 8 65 2
  CEE 1 143.915882606 -58.954280000 -131.286610650 -1.992860126 322.102750000 1.545327284 -1 -9 191 2
  CEE 1 127.170015214 -50.532240000 -116.699209467 -1.979434182 322.102750000 1.659363219 -1 -8 192 2
  CEE 1 110.454019098 -42.110200000 -102.111808284 -1.961940504 322.102750000 1.791598532 -1 -7 192 1
  CEE 1 93.783868349 -33.688160000 -87.524407100 -1.938218231 322.102750000 1.947574951 -1 -6 192 1
  CEE 1 77.189271612 -25.266120000 -72.937005917 -1.904269499 322.102750000 2.135814660 -1 -5 192 1
  CEE 1 60.732194128 -16.844080000 -58.349604734 -1.851831228 322.102750000 2.370315330 -1 -4 432 0
  CEE 1 44.565246744 -8.422040000 -43.762203550 -1.760921930 322.102750000 2.675815128 -1 -3 432 0
  CEE 1 29.174802367 0.000000000 -29.174802367 -1.570796327 322.102750000 3.096757095 -1 -2 242 0
  CEE 1 29.174802367 25.266120000 14.587401183 0.523598776 322.102750000 3.096757095 -1 1 242 0
  CEE 1 44.565246744 33.688160000 29.174802367 0.713724379 322.102750000 2.675815128 -1 2 432 0
  CEE 1 60.732194128 42.110200000 43.762203550 0.804633677 322.102750000 2.370315330 -1 3 432 0
  CEE 1 77.189271612 50.532240000 58.349604734 0.857071948 322.102750000 2.135814660 -1 4 192 1
  CEE 1 93.783868349 58.954280000 72.937005917 0.891020680 322.102750000 1.947574951 -1 5 192 1
  CEE 1 110.454019098 67.376320000 87.524407100 0.914742953 322.102750000 1.791598532 -1 6 192 1
  CEE 1 127.170015214 75.798360000 102.111808284 0.932236631 322.102750000 1.659363219 -1 7 192 2
  CEE 1 143.915882606 84.220400000 116.699209467 0.945662574 322.102750000 1.545327284 -1 8 192 2
  CEE 1 151.596720000 -75.798360000 -131.286610650 -2.094395102 322.102750000 1.498066179  0 -9 105 2
  CEE 1 134.752640000 -67.376320000 -116.699209467 -2.094395102 322.102750000 1.605710772  0 -8 192 2
  CEE 1 117.908560000 -58.954280000 -102.111808284 -2.094395102 322.102750000 1.730040043  0 -7 192 1
  CEE 1 101.064480000 -50.532240000 -87.524407100 -2.094395102 322.102750000 1.876009187  0 -6 192 1
  CEE 1 84.220400000 -42.110200000 -72.937005917 -2.094395102 322.102750000 2.051250062  0 -5 192 1
  CEE 1 67.376320000 -33.688160000 -58.349604734 -2.094395102 322.102750000 2.268487613  0 -4 432 0
  CEE 1 50.532240000 -25.266120000 -43.762203550 -2.094395102 322.102750000 2.551503220  0 -3 432 0
  CEE 1 33.688160000 -16.844080000 -29.174802367 -2.094395102 322.102750000 2.953594859  0 -2 367 0
  CEE 1 33.688160000 16.844080000 29.174802367 1.047197551 322.102750000 2.953594859  0 2 366 0
  CEE 1 50.532240000 25.266120000 43.762203550 1.047197551 322.102750000 2.551503220  0 3 432 0
  CEE 1 67.376320000 33.688160000 58.349604734 1.047197551 322.102750000 2.268487613  0 4 432 0
  CEE 1 84.220400000 42.110200000 72.937005917 1.047197551 322.102750000 2.051250062  0 5 192 1
  CEE 1 101.064480000 50.532240000 87.524407100 1.047197551 322.102750000 1.876009187  0 6 192 1
  CEE 1 117.908560000 58.954280000 102.111808284 1.047197551 322.102750000 1.730040043  0 7 192 1
  CEE 1 134.752640000 67.376320000 116.699209467 1.047197551 322.102750000 1.605710772  0 8 192 2
  CEE 1 151.596720000 75.798360000 131.286610650 1.047197551 322.102750000 1.498066179  0 9 108 2
  CEE 1 143.915882606 -84.220400000 -116.699209467 -2.195930079 322.102750000 1.545327284  1 -8 191 2
  CEE 1 127.170015214 -75.798360000 -102.111808284 -2.209356023 322.102750000 1.659363219  1 -7 192 2
  CEE 1 110.454019098 -67.376320000 -87.524407100 -2.226849701 322.102750000 1.791598532  1 -6 192 1
  CEE 1 93.783868349 -58.954280000 -72.937005917 -2.250571973 322.102750000 1.947574951  1 -5 192 1
  CEE 1 77.189271612 -50.532240000 -58.349604734 -2.284520706 322.102750000 2.135814660  1 -4 192 1
  CEE 1 60.732194128 -42.110200000 -43.762203550 -2.336958976 322.102750000 2.370315330  1 -3 432 0
  CEE 1 44.565246744 -33.688160000 -29.174802367 -2.427868275 322.102750000 2.675815128  1 -2 432 0
  CEE 1 29.174802367 -25.266120000 -14.587401183 -2.617993878 322.102750000 3.096757095  1 -1 242 0
  CEE 1 29.174802367 0.000000000 29.174802367 1.570796327 322.102750000 3.096757095  1 2 242 0
  CEE 1 44.565246744 8.422040000 43.762203550 1.380670723 322.102750000 2.675815128  1 3 432 0
  CEE 1 60.732194128 16.844080000 58.349604734 1.289761425 322.102750000 2.370315330  1 4 432 0
  CEE 1 77.189271612 25.266120000 72.937005917 1.237323155 322.102750000 2.135814660  1 5 192 1
  CEE 1 93.783868349 33.688160000 87.524407100 1.203374422 322.102750000 1.947574951  1 6 192 1
  CEE 1 110.454019098 42.110200000 102.111808284 1.179652150 322.102750000 1.791598532  1 7 192 1
  CEE 1 127.170015214 50.532240000 116.699209467 1.162158472 322.102750000 1.659363219  1 8 192 2
  CEE 1 143.915882606 58.954280000 131.286610650 1.148732528 322.102750000 1.545327284  1 9 192 2
  CEE 1 154.378543224 -101.064480000 -116.699209467 -2.284520706 322.102750000 1.481640856  2 -8 66 2
  CEE 1 137.874736918 -92.642440000 -102.111808284 -2.307610612 322.102750000 1.584617056  2 -7 192 2
  CEE 1 121.464388256 -84.220400000 -87.524407100 -2.336958976 322.102750000 1.702188730  2 -6 192 2
  CEE 1 105.191245885 -75.798360000 -72.937005917 -2.375430004 322.102750000 1.837893470  2 -5 192 1
  CEE 1 89.130493487 -67.376320000 -58.349604734 -2.427868275 322.102750000 1.996531588  2 -4 192 1
  CEE 1 73.421642517 -58.954280000 -43.762203550 -2.503032957 322.102750000 2.184542699  2 -3 432 0
  CEE 1 58.349604734 -50.532240000 -29.174802367 -2.617993878 322.102750000 2.409670058  2 -2 432 0
  CEE 1 44.565246744 -42.110200000 -14.587401183 -2.808119481 322.102750000 2.675815128  2 -1 432 0
  CEE 1 33.688160000 -33.688160000 0.000000000 3.141592654 322.102750000 2.953594859  2 0 366 515677952
  CEE 1 29.174802367 -25.266120000 14.587401183 2.617993878 322.102750000 3.096757095  2 1 242 0
  CEE 1 33.688160000 -16.844080000 29.174802367 2.094395102 322.102750000 2.953594859  2 2 367 0
  CEE 1 44.565246744 -8.422040000 43.762203550 1.760921930 322.102750000 2.675815128  2 3 432 0
  CEE 1 58.349604734 0.000000000 58.349604734 1.570796327 322.102750000 2.409670058  2 4 432 0
  CEE 1 73.421642517 8.422040000 72.937005917 1.455835406 322.102750000 2.184542699  2 5 432 0
  CEE 1 89.130493487 16.844080000 87.524407100 1.380670723 322.102750000 1.996531588  2 6 192 1
  CEE 1 105.191245885 25.266120000 102.111808284 1.328232453 322.102750000 1.837893470  2 7 192 1
  CEE 1 121.464388256 33.688160000 116.699209467 1.289761425 322.102750000 1.702188730  2 8 192 2
  CEE 1 137.874736918 42.110200000 131.286610650 1.260413061 322.102750000 1.584617056  2 9 192 2
  CEE 1 154.378543224 50.532240000 145.874011834 1.237323155 322.102750000 1.481640856  2 10 65 2
  CEE 1 149.713457821 -109.486520000 -102.111808284 -2.391032799 322.102750000 1.509389488  3 -7 132 2
  CEE 1 133.695740231 -101.064480000 -87.524407100 -2.427868275 322.102750000 1.612979130  3 -6 192 2
  CEE 1 117.908560000 -92.642440000 -72.937005917 -2.474646309 322.102750000 1.730040043  3 -5 192 1
  CEE 1 102.458538681 -84.220400000 -58.349604734 -2.535701535 322.102750000 1.862946104  3 -4 192 1
  CEE 1 87.524407100 -75.798360000 -43.762203550 -2.617993878 322.102750000 2.014068034  3 -3 192 1
  CEE 1 73.421642517 -67.376320000 -29.174802367 -2.732954798 322.102750000 2.184542699  3 -2 432 0
  CEE 1 60.732194128 -58.954280000 -14.587401183 -2.899028779 322.102750000 2.370315330  3 -1 432 0
  CEE 1 50.532240000 -50.532240000 0.000000000 3.141592654 322.102750000 2.551503220  3 0 432 0
  CEE 1 44.565246744 -42.110200000 14.587401183 2.808119481 322.102750000 2.675815128  3 1 432 0
  CEE 1 44.565246744 -33.688160000 29.174802367 2.427868275 322.102750000 2.675815128  3 2 432 0
  CEE 1 50.532240000 -25.266120000 43.762203550 2.094395102 322.102750000 2.551503220  3 3 432 0
  CEE 1 60.732194128 -16.844080000 58.349604734 1.851831228 322.102750000 2.370315330  3 4 432 0
  CEE 1 73.421642517 -8.422040000 72.937005917 1.685757247 322.102750000 2.184542699  3 5 432 0
  CEE 1 87.524407100 0.000000000 87.524407100 1.570796327 322.102750000 2.014068034  3 6 192 1
  CEE 1 102.458538681 8.422040000 102.111808284 1.488503984 322.102750000 1.862946104  3 7 192 1
  CEE 1 117.908560000 16.844080000 116.699209467 1.427448758 322.102750000 1.730040043  3 8 192 1
  CEE 1 133.695740231 25.266120000 131.286610650 1.380670723 322.102750000 1.612979130  3 9 192 2
  CEE 1 149.713457821 33.688160000 145.874011834 1.343835248 322.102750000 1.509389488  3 10 130 2
  CEE 1 146.843285034 -117.908560000 -87.524407100 -2.503032957 322.102750000 1.526973140  4 -6 166 2
  CEE 1 131.556470361 -109.486520000 -72.937005917 -2.553931629 322.102750000 1.627894693  4 -5 192 2
  CEE 1 116.699209467 -101.064480000 -58.349604734 -2.617993878 322.102750000 1.739727288  4 -4 192 1
  CEE 1 102.458538681 -92.642440000 -43.762203550 -2.700286221 322.102750000 1.862946104  4 -3 192 1
  CEE 1 89.130493487 -84.220400000 -29.174802367 -2.808119481 322.102750000 1.996531588  4 -2 192 1
  CEE 1 77.189271612 -75.798360000 -14.587401183 -2.951467050 322.102750000 2.135814660  4 -1 192 1
  CEE 1 67.376320000 -67.376320000 0.000000000 3.141592654 322.102750000 2.268487613  4 0 432 0
  CEE 1 60.732194128 -58.954280000 14.587401183 2.899028779 322.102750000 2.370315330  4 1 432 0
  CEE 1 58.349604734 -50.532240000 29.174802367 2.617993878 322.102750000 2.409670058  4 2 432 0
  CEE 1 60.732194128 -42.110200000 43.762203550 2.336958976 322.102750000 2.370315330  4 3 432 0
  CEE 1 67.376320000 -33.688160000 58.349604734 2.094395102 322.102750000 2.268487613  4 4 432 0
  CEE 1 77.189271612 -25.266120000 72.937005917 1.904269499 322.102750000 2.135814660  4 5 192 1
  CEE 1 89.130493487 -16.844080000 87.524407100 1.760921930 322.102750000 1.996531588  4 6 192 1
  CEE 1 102.458538681 -8.422040000 102.111808284 1.653088670 322.102750000 1.862946104  4 7 192 1
  CEE 1 116.699209467 0.000000000 116.699209467 1.570796327 322.102750000 1.739727288  4 8 192 1
  CEE 1 131.556470361 8.422040000 131.286610650 1.506734078 322.102750000 1.627894693  4 9 192 2
  CEE 1 146.843285034 16.844080000 145.874011834 1.455835406 322.102750000 1.526973140  4 10 167 2
  CEE 1 160.682282238 -134.752640000 -87.524407100 -2.565555607 322.102750000 1.445688120  5 -6 3 2
  CEE 1 145.874011834 -126.330600000 -72.937005917 -2.617993878 322.102750000 1.533002512  5 -5 177 2
  CEE 1 131.556470361 -117.908560000 -58.349604734 -2.682056127 322.102750000 1.627894693  5 -4 192 2
  CEE 1 117.908560000 -109.486520000 -43.762203550 -2.761341447 322.102750000 1.730040043  5 -3 192 1
  CEE 1 105.191245885 -101.064480000 -29.174802367 -2.860557752 322.102750000 1.837893470  5 -2 192 1
  CEE 1 93.783868349 -92.642440000 -14.587401183 -2.985415783 322.102750000 1.947574951  5 -1 192 1
  CEE 1 84.220400000 -84.220400000 0.000000000 3.141592654 322.102750000 2.051250062  5 0 192 0
  CEE 1 77.189271612 -75.798360000 14.587401183 2.951467050 322.102750000 2.135814660  5 1 192 1
  CEE 1 73.421642517 -67.376320000 29.174802367 2.732954798 322.102750000 2.184542699  5 2 432 0
  CEE 1 73.421642517 -58.954280000 43.762203550 2.503032957 322.102750000 2.184542699  5 3 432 0
  CEE 1 77.189271612 -50.532240000 58.349604734 2.284520706 322.102750000 2.135814660  5 4 192 1
  CEE 1 84.220400000 -42.110200000 72.937005917 2.094395102 322.102750000 2.051250062  5 5 192 1
  CEE 1 93.783868349 -33.688160000 87.524407100 1.938218231 322.102750000 1.947574951  5 6 192 1
  CEE 1 105.191245885 -25.266120000 102.111808284 1.813360201 322.102750000 1.837893470  5 7 192 1
  CEE 1 117.908560000 -16.844080000 116.699209467 1.714143896 322.102750000 1.730040043  5 8 192 1
  CEE 1 131.556470361 -8.422040000 131.286610650 1.634858576 322.102750000 1.627894693  5 9 192 2
  CEE 1 145.874011834 0.000000000 145.874011834 1.570796327 322.102750000 1.533002512  5 10 177 2
  CEE 1 160.682282238 8.422040000 160.461413017 1.518358056 322.102750000 1.445688120  5 11 3 2
  CEE 1 160.682282238 -143.174680000 -72.937005917 -2.670432149 322.102750000 1.445688120  6 -5 3 2
  CEE 1 146.843285034 -134.752640000 -58.349604734 -2.732954798 322.102750000 1.526973140  6 -4 167 2
  CEE 1 133.695740231 -126.330600000 -43.762203550 -2.808119481 322.102750000 1.612979130  6 -3 192 2
  CEE 1 121.464388256 -117.908560000 -29.174802367 -2.899028779 322.102750000 1.702188730  6 -2 192 2
  CEE 1 110.454019098 -109.486520000 -14.587401183 -3.009138055 322.102750000 1.791598532  6 -1 192 1
  CEE 1 101.064480000 -101.064480000 0.000000000 3.141592654 322.102750000 1.876009187  6 0 192 1
